"ID";"Image";"Name";"Reference";"Category";"Base price";"Final price";"Quantity";"Status";
"861";"http://makersupplies.dk/img/p/5/3/1/1/5311.jpg";"Silky Rainbow - PLA 1.75mm";"861";"Speciality Filaments";"163.960000";"204.95";"5";"1";
"1164";"http://makersupplies.dk/img/p/7/2/3/0/7230.jpg";"MOSFED Hot Bed Controller Module  - 12V / 24V - 250W";"";"Switches & Relays";"47.600000";"59.5";"28";"1";
"914";"http://makersupplies.dk/img/p/6/5/7/6/6576.jpg";"makerCARVER Electronics Kit (Add-on)";"914";"makerCARVER";"4129.400000";"4903.66";"4";"1";
"1410";"http://makersupplies.dk/img/p/8/2/2/2/8222.jpg";"GT2 Belt - 2mm pitch - 9mm width - by the meter";"72";"GT2 Belts and Pulleys";"48.000000";"60";"26";"1";
"1381";"http://makersupplies.dk/img/p/8/0/1/0/8010.jpg";"MK8 Mellow Swiss Hardened Steel Nozzle";"871";"Nozzles";"135.200000";"169";"20";"1";
"953";"http://makersupplies.dk/img/p/6/5/7/7/6577.jpg";"makerCARVER Spindle + Holder (Add-on)";"953";"makerCARVER";"1853.600000";"2277";"24";"1";
"1115";"http://makersupplies.dk/img/p/6/8/2/5/6825.jpg";"Piranha CNC - Spindle and Holder Combo";"";"Piranha CNC";"1971.190000";"2463.99";"10000";"1";
"1132";"http://makersupplies.dk/img/p/6/8/9/6/6896.jpg";"Reed Switch Magnet";"1132";"Switches";"44.000000";"55";"2";"1";
"1128";"http://makersupplies.dk/img/p/6/8/8/7/6887.jpg";"RGB LED Light Base w Remote";"1128";"Components";"71.200000";"89";"17";"1";
"1168";"http://makersupplies.dk/img/p/7/3/0/8/7308.jpg";"LEAD 1515 to Piranha Upgrade";"";"LEAD C-Beam CNC";"8173.600000";"10217";"8";"1";
"1302";"http://makersupplies.dk/img/p/7/6/0/3/7603.jpg";"Strong Mobile Phone Magnet";"";"Magnets";"70.000000";"87.5";"17";"1";
"38";"http://makersupplies.dk/img/p/6/2/3/3/6233.jpg";"Tee Nuts (25 Pack)";"38";"V-Slot hardware";"22.000000";"27.5";"883";"1";
"254";"http://makersupplies.dk/img/p/2/2/3/7/2237.jpg";"Small 4 Axis PoKeys Bundle - 1.2Nm";"254";" Bundles - Controller, Steppers and Driver";"3080.000000";"3657.5";"3";"1";
"1358";"http://makersupplies.dk/img/p/7/9/9/0/7990.jpg";"C-Beam Machine - Electronic Bundle";"";"C-Beam Machines";"3219.700000";"4024.63";"1";"1";
"1026";"http://makersupplies.dk/img/p/7/6/1/4/7614.jpg";"Inside Outside Corner Bracket";"1026";"Brackets";"26.000000";"32.5";"2156";"1";
"1167";"http://makersupplies.dk/img/p/7/2/9/9/7299.jpg";"LEAD 1010 to Piranha Upgrade";"";"LEAD C-Beam CNC";"7802.800000";"9753.5";"8";"1";
"1116";"http://makersupplies.dk/img/p/6/8/6/7/6867.jpg";"Piranha CNC 1.2Nm Electronic Bundle";"";"Piranha CNC";"4537.000000";"5671.25";"4";"1";
"255";"http://makersupplies.dk/img/p/2/2/3/8/2238.jpg";"Medium 4 Axis PoKeys Bundle - 1.2/2.2Nm";"255";" Bundles - Controller, Steppers and Driver";"3148.000000";"3738.25";"3";"1";
"257";"http://makersupplies.dk/img/p/2/2/4/0/2240.jpg";"Extra Large 4 Axis PoKeys Bundle - 2.2Nm";"257";" Bundles - Controller, Steppers and Driver";"4728.200000";"5466.98";"0";"1";
"256";"http://makersupplies.dk/img/p/2/2/3/9/2239.jpg";"Large 4 Axis PoKeys Bundle - 2.2Nm";"256";" Bundles - Controller, Steppers and Driver";"4664.200000";"5451.28";"0";"1";
"252";"http://makersupplies.dk/img/p/2/1/3/8/2138.jpg";"1000x1500mm Silver Xtreme Stainless OX Complete Mechanical Kit - all parts needed";"252";"Stainless OX ";"6442.600000";"8053.25";"4";"1";
"250";"http://makersupplies.dk/img/p/1/9/2/1/1921.jpg";"750x1000mm Silver Xtreme Stainless OX Complete Mechanical Kit - all parts needed";"250";"Stainless OX ";"5658.200000";"7072.75";"4";"1";
